elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group,session_level
852623,object_hover,undefined,7,,,,,,17.0,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12,1
853782,object_click,basic,7,,-229.7602356653097,-295.00000000000006,128.0,625.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
888221,object_click,basic,7,,31.239764334690257,13.000000000000009,389.0,317.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
890621,object_click,basic,7,,384.23976433469016,224.0,742.0,106.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
891206,object_click,basic,7,,370.2397643346904,264.0,728.0,66.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
892506,object_click,basic,7,,123.2397643346903,-175.0,481.0,505.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
893639,object_click,basic,7,,130.23976433469028,-218.0,488.0,548.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
894205,object_click,basic,7,,102.23976433469026,-284.0,460.0,614.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
895272,object_click,basic,7,,-260.76023566530966,-104.0,97.0,434.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
895838,object_click,basic,7,,-149.76023566530975,-240.0,208.0,570.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
897289,object_click,basic,7,,-314.76023566530966,139.00000000000003,43.0,191.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
897445,object_click,basic,7,,-314.76023566530966,139.00000000000003,43.0,191.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
897596,object_click,basic,7,,-314.76023566530966,139.00000000000003,43.0,191.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
897730,object_click,basic,7,,-314.76023566530966,139.00000000000003,43.0,191.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1567918,object_hover,undefined,7,,,,,,100.0,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1568218,object_hover,undefined,7,,,,,,167.0,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1568718,object_hover,undefined,7,,,,,,166.0,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1570218,object_hover,undefined,7,,,,,,617.0,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1571819,object_click,basic,7,,140.23976433469028,-101.00000000000004,498.0,431.0,,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1593638,notification_click,basic,7,,100.2397643346903,-4.000000000000027,458.0,334.0,,This place was around in 1916! I can start there!,,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.businesscards.card_bingo.bingo,0,0,1,5-12,1
1594619,object_hover,undefined,7,,,,,,23451.0,,businesscards.card_bingo.bingo,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1595382,object_click,basic,7,,136.2397643346903,12.000000000000004,494.0,318.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1595834,object_click,close,7,,462.23976433469016,266.0,820.0,64.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1598031,notebook_click,open,8,2.0,-303.76023566530966,-281.0,54.0,611.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1600001,notebook_click,close,8,2.0,462.23976433469016,285.0,820.0,45.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1601012,navigate_click,undefined,8,,314.23976433469034,-157.00000000000003,672.0,487.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1601742,navigate_click,undefined,8,,449.9700003271338,-202.0,750.0,532.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1602593,navigate_click,undefined,8,,572.3953085670453,-221.0,795.0,551.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1603443,navigate_click,undefined,8,,631.2404440060375,-114.99999999999996,803.0,445.0,,,tohallway,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1604777,map_hover,basic,8,,,,,,51.0,,tunic.capitol_1,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1605193,map_hover,basic,8,,,,,,66.0,,tunic.capitol_1,tunic.humanecology.frontdesk,,0,0,1,5-12,1
1605726,map_click,undefined,8,,424.6061869221977,52.00000000000001,576.0,278.0,,,tunic.drycleaner,tunic.humanecology.frontdesk,,0,0,1,5-12,1
4550966,navigate_click,undefined,8,,119.87578433926966,2.9999999999999827,446.0,327.0,,,,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4552890,navigate_click,undefined,8,,-99.69227080259216,3.999999999999989,296.0,326.0,,,worker,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4670049,person_click,basic,8,,-78.3343936664025,-12.000000000000004,313.0,342.0,,Hi! *cough*,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4671574,person_click,basic,8,,184.6656063749253,-41.99999999999998,576.0,372.0,,Can you help-,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4672591,person_click,basic,8,,184.6656063771784,-41.99999999999998,576.0,372.0,,*cough cough*,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4673807,person_click,basic,8,,63.66560637754981,-108.00000000000004,455.0,438.0,,Can you help me-,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4674641,person_click,basic,8,,63.66560637758507,-108.00000000000004,455.0,438.0,,*COUGH COUGH COUGH*,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4675440,person_click,basic,8,,63.665606377592624,-108.00000000000004,455.0,438.0,,Are you okay?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4676674,person_click,basic,8,,63.66560637759464,-108.00000000000004,455.0,438.0,,"Oh, I'm fine! Just a little hoarse.",worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4678540,person_click,basic,8,,63.665606377594784,-108.00000000000004,455.0,438.0,,Ha! What do you call a pony with a sore throat?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4680073,person_click,basic,8,,33.66560637759476,-97.0,425.0,427.0,,Huh?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4680982,person_click,basic,8,,33.66560637759476,-97.0,425.0,427.0,,A little horse!,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4682832,person_click,basic,8,,33.66560637759476,-97.0,425.0,427.0,,Ha! You're funny.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4689732,person_click,basic,8,,35.66560637759474,-97.0,427.0,427.0,,I got that one from my Gramps!,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4696215,person_click,basic,8,,-19.334393622405265,-108.00000000000004,372.0,438.0,,Can you help me? I need to find the owner of this slip.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4702732,person_click,basic,8,,-19.334393622405265,-108.00000000000004,372.0,438.0,,"Well, I can't show our log books to just anybody.",worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4704015,person_click,basic,8,,-19.334393622405265,-108.00000000000004,372.0,438.0,,Please?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4706242,person_click,basic,8,,-19.334393622405265,-108.00000000000004,372.0,438.0,,It's for Grampa Leo. He's a historian!,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4707249,person_click,basic,8,,-19.334393622405265,-108.00000000000004,372.0,438.0,,Leo... you mean Leopold?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4711848,person_click,basic,8,,-19.334393622405265,-108.00000000000004,372.0,438.0,,Your gramps is awesome! Always full of stories.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4716581,person_click,basic,8,,-19.334393622405265,-108.00000000000004,372.0,438.0,,"Yup, that's him!",worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4725264,person_click,basic,8,,223.6656063775948,115.0,615.0,215.0,,Guess it couldn't hurt to let you take a look.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4728681,person_click,basic,8,,223.6656063775948,115.0,615.0,215.0,,Here's the log book.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12,1
4731307,navigate_click,undefined,8,,19.66560637759473,19.999999999999982,411.0,310.0,,,logbook,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4747508,object_click,basic,8,,46.22651350162205,2.9999999999999827,477.0,327.0,,,logbook.page.bingo,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4751192,notification_click,basic,8,,-118.77348649838574,23.0,312.0,307.0,,It's a match!,,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.logbook.page.bingo,0,0,1,5-12,1
4753341,notification_click,basic,8,,235.22651350161428,6.000000000000003,666.0,324.0,,Theodora Youmans must be the owner!,,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.logbook.page.bingo,0,0,1,5-12,1
4754257,object_hover,undefined,8,,,,,,7666.0,,logbook.page.bingo,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4754841,object_click,close,8,,404.2265135016143,272.0,835.0,58.0,,,logbook,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4756291,navigate_click,undefined,9,,-133.7734864983857,54.00000000000002,297.0,276.0,,,worker,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4757773,person_click,basic,9,,-7.067682392723397,-55.00000000000002,388.0,385.0,,Do you know who Theodora Youmans is?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12,1
4759492,person_click,basic,9,,-3.651060076852658,-55.00000000000002,388.0,385.0,,Hmmm... not sure. Why don't you try the library?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12,1
4760890,person_click,basic,9,,-3.3469367514900696,-55.00000000000002,388.0,385.0,,Unless you're too busy horsing around.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12,1
4761824,person_click,basic,9,,-3.336671985884955,-55.00000000000002,388.0,385.0,,Ha! Good one.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12,1
4762790,person_click,basic,9,,-3.334783011332746,-55.00000000000002,388.0,385.0,,Thanks for the help!,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12,1
4763657,navigate_click,undefined,9,,-3.3344735163342487,-55.00000000000002,388.0,385.0,,,,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4765034,notebook_click,open,9,2.0,-383.4140714375699,-288.0,51.0,618.0,,,,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4767882,notebook_click,close,9,2.0,381.0813672504129,285.0,822.0,45.0,,,,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4769507,navigate_click,undefined,9,,303.94223406181254,-146.0,745.0,476.0,,,,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4770190,navigate_click,undefined,9,,335.7190873980827,-146.0,745.0,476.0,,,,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4771074,navigate_click,undefined,9,,488.2021310454371,-82.99999999999999,848.0,413.0,,,toentry,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4773507,map_hover,basic,9,,,,,,116.0,,tunic.capitol_1,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4774008,map_click,undefined,9,,-15.144627840405503,46.0,310.0,284.0,,,tunic.library,tunic.drycleaner.frontdesk,,0,0,1,5-12,1
4778323,navigate_click,undefined,9,,-401.0381736421591,79.09040596340179,431.0,269.0,,,worker,tunic.library.frontdesk,,0,0,1,5-12,1
4781506,person_click,basic,9,,-155.39377629735887,79.4383954509745,431.0,269.0,,"Oh, hello there!",worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4783057,person_click,basic,9,,-91.40630856214028,52.07577939885493,477.0,290.0,,You look like you're on a mission.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4784273,person_click,basic,9,,-91.18056435567512,52.075836297376384,477.0,290.0,,"Two missions, actually!",worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4785992,person_click,basic,9,,-91.15845659671332,52.07584186960708,477.0,290.0,,Have you seen a badger around here?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4786639,person_click,basic,9,,-91.15353008872565,52.07584311132674,477.0,290.0,,I'm afraid not.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4788006,person_click,basic,9,,-91.15319743180773,52.07584319517248,477.0,290.0,,Please let me know if you do.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4794640,person_click,basic,9,,-91.15316760786,52.07584320268956,477.0,290.0,,I'm also looking for Theodora Youmans. Have you heard of her?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4795791,person_click,basic,9,,-91.15316760771768,52.07584320268959,477.0,290.0,,Theodora Youmans? Of course!,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4797906,person_click,basic,9,,-91.15316760769836,52.07584320268959,477.0,290.0,,Check out our microfiche. It's right through that door.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12,1
4798407,navigate_click,undefined,9,,-91.15316760769836,52.07584320268959,477.0,290.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4801039,notebook_click,open,9,2.0,-562.1576865905171,-381.8332477064012,54.0,623.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4803957,notebook_click,close,9,2.0,413.5159086677614,316.5909947178411,802.0,87.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4804793,navigate_click,undefined,9,,460.42863343246086,70.31826744511386,838.0,276.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4805839,navigate_click,undefined,9,,573.4074245346528,23.40917653602293,824.0,312.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4807373,navigate_click,undefined,9,,597.5886148330003,190.19705532390168,668.0,184.0,,,tomicrofiche,tunic.library.frontdesk,,0,0,1,5-12,1
4814573,navigate_click,undefined,9,,-21.0,65.99999999999999,419.0,264.0,,,reader,tunic.library.microfiche,,0,0,1,5-12,1
4823523,object_click,basic,9,,37.83720362697231,-126.0,485.0,456.0,,,reader,tunic.library.microfiche,,0,0,1,5-12,1
4824306,object_click,basic,9,,39.83720316632004,-160.0,487.0,490.0,,,reader,tunic.library.microfiche,,0,0,1,5-12,1
4825472,object_click,basic,9,,29.837203038851708,-236.0,477.0,566.0,,,reader.paper0.next,tunic.library.microfiche,,0,0,1,5-12,1
4831992,object_click,basic,9,,29.837203021703104,-236.0,477.0,566.0,,,reader.paper1.next,tunic.library.microfiche,,0,0,1,5-12,1
4834872,object_hover,undefined,9,,,,,,10283.0,,reader.paper0.next,tunic.library.microfiche,,0,0,1,5-12,1
4836472,object_click,basic,9,,-262.16279697829737,-104.0,185.0,434.0,,,reader.paper2.bingo,tunic.library.microfiche,,0,0,1,5-12,1
4840373,notification_click,basic,9,,-121.16279697829732,-109.99999999999996,326.0,440.0,,Youmans was a suffragist!,,tunic.library.microfiche,tunic.library.microfiche.reader.paper2.bingo,0,0,1,5-12,1
4842662,notification_click,basic,9,,-130.16279697829737,-99.0,317.0,429.0,,She helped get votes for women!,,tunic.library.microfiche,tunic.library.microfiche.reader.paper2.bingo,0,0,1,5-12,1
4843539,object_hover,undefined,9,,,,,,7650.0,,reader.paper2.bingo,tunic.library.microfiche,,0,0,1,5-12,1
4844822,object_click,close,9,,367.8372030217026,267.0,815.0,63.0,,,reader,tunic.library.microfiche,,0,0,1,5-12,1
4846670,notebook_click,open,10,2.0,-415.16279697829737,-283.0,32.0,613.0,,,,tunic.library.microfiche,,0,0,1,5-12,1
4850222,notebook_click,close,10,2.0,393.8372030217026,241.0,841.0,89.0,,,,tunic.library.microfiche,,0,0,1,5-12,1
4852372,navigate_click,undefined,10,,12.837203021702631,-282.0,460.0,612.0,,,tofrontdesk,tunic.library.microfiche,,0,0,1,5-12,1
4855789,navigate_click,undefined,10,,58.00263768938687,-114.71203558518916,236.0,418.0,,,wellsbadge,tunic.library.frontdesk,,0,0,1,5-12,1
4861722,notification_click,basic,10,,-233.22945777321087,-58.55757533209135,269.0,372.0,,Wells! What was he doing here? I should ask the librarian.,,tunic.library.frontdesk,tunic.library.frontdesk.wellsbadge.hub,0,0,1,5-12,1
4862073,object_hover,basic,10,,,,,,6067.0,,wellsbadge,tunic.library.frontdesk,,0,0,1,5-12,1
4863652,object_click,close,10,,522.4875825930179,338.86657347964484,849.0,67.0,,,wellsbadge,tunic.library.frontdesk,,0,0,1,5-12,1
4864882,navigate_click,undefined,10,,-410.4848429564015,143.41202172371237,133.0,217.0,,,worker,tunic.library.frontdesk,,0,0,1,5-12,1
4867405,person_click,basic,10,,-521.921551962658,138.0636822104077,146.0,224.0,,What was Wells doing here?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4870472,person_click,basic,10,,-375.20788139407097,71.62116372318475,259.0,275.0,,He was looking for a taxidermist.,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4871472,person_click,basic,10,,-375.2128261513116,71.62127619603685,259.0,275.0,,What's a taxidermist?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4872872,person_click,basic,10,,-375.21373497648864,71.62129686806476,259.0,275.0,,"Not sure. Here, let me look it up.",worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4874189,person_click,basic,10,,-375.2137701802265,71.62129766880473,259.0,275.0,,Oh my!,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4878206,person_click,basic,10,,-327.0016524539203,63.80311592991084,296.0,281.0,,"\Taxidermy: the art of preparing, stuffing, and mounting the skins of animals.\",worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4879812,person_click,basic,10,,-327.0016524557841,63.80311592995322,296.0,281.0,,Oh no... Teddy!,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4880272,person_click,basic,10,,-327.00165245613096,63.80311592996112,296.0,281.0,,Can you help me find Wells?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4881755,person_click,basic,10,,-327.00165245617933,63.80311592996222,296.0,281.0,,You could ask the archivist. He knows everybody!,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12,1
4883819,notebook_click,open,11,3.0,-634.5168039713337,-355.77264164579526,60.0,603.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4885992,notebook_click,close,11,3.0,344.0589536044239,345.25766138450774,811.0,65.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4886022,navigate_click,undefined,11,,-429.94104639557617,-122.53021740337104,217.0,424.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4886738,navigate_click,undefined,11,,-691.0017725153798,-169.33957923231597,64.0,458.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4888256,navigate_click,undefined,11,,-898.5971054720779,79.40555858631558,22.0,265.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
4889872,navigate_click,undefined,11,,-901.4009749493464,107.65703850153724,58.0,247.0,,,,tunic.library.frontdesk,,0,0,1,5-12,1
